record_id,year,district,police_station,landmark_premise,premises_type,crime_category,statutory_ipc,date,hour,minute,day_of_week,is_weekend,is_night,is_rush_hour,latitude,longitude,severity_score,risk_index,risk_level,is_high_risk,confirmation_status
DEL-FIR-2026-117100,2026,North,Maurice Nagar,Civil Lines Rajpur Road,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2026-09-08,11,32,Tuesday,0,0,0,28.678044,77.225254,3,0.384,Low,0,Confirmed
DEL-FIR-2016-117104,2016,Outer-North,Shahbad Daulatpur,Bawana Industrial Estate Sector 3,Industrial & Warehouse Estates,Motor Vehicle Theft,IPC 379 (BNS 303),2016-11-19,0,5,Saturday,1,1,0,28.798893,77.041797,3,0.569,Medium,0,Confirmed
DEL-FIR-2020-117105,2020,Rohini,Kanjhawala,Rohini Sector 18 Metro & DDA Market,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2020-07-20,16,0,Monday,0,0,0,28.737824,77.131053,3,0.566,Medium,0,Confirmed
DEL-FIR-2021-117106,2021,South-East,Nehru Place,Kalkaji Mandir Metro Hub,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2021-10-29,4,32,Friday,0,1,0,28.550418,77.256397,2,0.563,Medium,0,Confirmed
DEL-FIR-2024-117107,2024,North-East,Jafrabad,Bhajanpura Wazirabad Road Intersection,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2024-03-22,1,16,Friday,0,1,0,28.703062,77.26185,3,0.511,Medium,0,Confirmed
DEL-FIR-2024-117108,2024,New Delhi,Tilak Marg,Chanakyapuri Diplomatic Enclave,Residential Gated Colony,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2024-07-10,14,45,Wednesday,0,0,0,28.600318,77.196017,4,0.465,Medium,0,Confirmed
DEL-FIR-2016-117109,2016,South,Mehrauli,Hauz Khas Village Social Hub,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2016-09-11,17,25,Sunday,1,0,1,28.55455,77.194413,3,0.573,Medium,0,Confirmed
DEL-FIR-2022-117110,2022,East,Pandav Nagar,Kalyanpuri Bus Terminal Environs,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2022-06-18,3,42,Saturday,1,1,0,28.621337,77.313672,3,0.79,High,1,Confirmed
DEL-FIR-2021-117111,2021,Rohini,Prashant Vihar,Rithala Metro Terminal,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2021-04-08,17,49,Thursday,0,0,1,28.720627,77.106678,2,0.395,Low,0,Confirmed
DEL-FIR-2015-117112,2015,South-West,Vasant Kunj,RK Puram Sector 4 Complex,Residential Gated Colony,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2015-08-03,23,36,Monday,0,1,0,28.563396,77.180834,3,0.539,Medium,0,Confirmed
DEL-FIR-2015-117113,2015,North-East,Khajuri Khas,Khajuri Khas Flyover Junction,Street & Public Roadways,Street Robbery / Mugging,IPC 392/394 (BNS 309),2015-09-18,10,56,Friday,0,0,1,28.718185,77.252605,4,0.487,Medium,0,Confirmed
DEL-FIR-2025-117115,2025,Rohini,Rohini Sector 18,Rohini Sector 18 Metro & DDA Market,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-09-26,22,11,Friday,0,1,0,28.742699,77.129586,3,0.615,Medium,0,Confirmed
DEL-FIR-2026-117118,2026,Central,Daryaganj,Paharganj Hotel & Station Corridor,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2026-07-06,0,46,Monday,0,1,0,28.643398,77.216118,3,0.595,Medium,0,Confirmed
DEL-FIR-2015-117119,2015,South,Mehrauli,Malviya Nagar Shivalik Colony,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2015-11-29,14,44,Sunday,1,0,0,28.535964,77.204993,3,0.521,Medium,0,Confirmed
DEL-FIR-2020-117121,2020,North,Kashmere Gate,Delhi University North Campus Arts Faculty,Educational & Campus Environs,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2020-12-10,9,50,Thursday,0,0,1,28.691372,77.205777,3,0.364,Low,0,Confirmed
DEL-FIR-2017-117122,2017,New Delhi,Tilak Marg,Barakhamba Road ATM Cluster,Bank & ATM Premises,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2017-06-18,4,0,Sunday,1,1,0,28.629788,77.230489,4,0.669,High,1,Confirmed
DEL-FIR-2016-117123,2016,West,Punjabi Bagh,Tilak Nagar Metro Station,Transit & Metro Hub,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2016-10-03,23,1,Monday,0,1,0,28.634035,77.096999,3,0.709,High,1,Confirmed
DEL-FIR-2017-117125,2017,North-West,Bharat Nagar,Shalimar Bagh Club Road,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2017-05-18,21,31,Thursday,0,0,0,28.716807,77.157619,3,0.456,Medium,0,Confirmed
DEL-FIR-2017-117126,2017,South,Hauz Khas,Saket Select Citywalk Environs,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2017-03-27,20,55,Monday,0,0,1,28.528412,77.214046,3,0.496,Medium,0,Confirmed
DEL-FIR-2026-117127,2026,North,Civil Lines,Kamla Nagar Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2026-04-25,4,32,Saturday,1,1,0,28.680172,77.205545,4,0.766,High,1,Confirmed
DEL-FIR-2018-117128,2018,South-East,Okhla,Kalkaji Mandir Metro Hub,Transit & Metro Hub,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2018-08-01,21,58,Wednesday,0,0,0,28.547873,77.2586,3,0.623,Medium,0,Confirmed
DEL-FIR-2026-117130,2026,Central,Daryaganj,New Delhi Railway Station Gate 2,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2026-08-17,23,58,Monday,0,1,0,28.642992,77.219332,4,0.733,High,1,Confirmed
DEL-FIR-2017-117131,2017,Rohini,South Rohini,Rohini Sector 18 Metro & DDA Market,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2017-06-02,4,20,Friday,0,1,0,28.743712,77.132283,3,0.75,High,1,Confirmed
DEL-FIR-2017-117132,2017,Outer-North,Samaypur Badli,Shahbad Dairy Area,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2017-05-23,22,28,Tuesday,0,1,0,28.755109,77.111823,3,0.561,Medium,0,Confirmed
DEL-FIR-2016-117133,2016,West,Rajouri Garden,Punjabi Bagh Club Road,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2016-05-20,19,56,Friday,0,0,1,28.664687,77.129815,3,0.398,Low,0,Confirmed
DEL-FIR-2021-117134,2021,West,Punjabi Bagh,Janakpuri District Centre,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2021-04-23,0,30,Friday,0,1,0,28.629602,77.079604,3,0.739,High,1,Confirmed
DEL-FIR-2024-117135,2024,Rohini,Rohini Sector 18,Prashant Vihar Institutional Area,Bank & ATM Premises,Motor Vehicle Theft,IPC 379 (BNS 303),2024-11-14,13,29,Thursday,0,0,0,28.714138,77.135149,3,0.354,Low,0,Confirmed
DEL-FIR-2023-117136,2023,New Delhi,Mandir Marg,Chanakyapuri Diplomatic Enclave,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2023-09-15,1,38,Friday,0,1,0,28.599044,77.195708,3,0.519,Medium,0,Confirmed
DEL-FIR-2020-117138,2020,Shahdara,Gandhi Nagar,Anand Vihar ISBT & Railway Terminal,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2020-07-12,18,21,Sunday,1,0,1,28.647777,77.317418,3,0.564,Medium,0,Confirmed
DEL-FIR-2024-117140,2024,New Delhi,Connaught Place,Chanakyapuri Diplomatic Enclave,Residential Gated Colony,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2024-01-15,8,16,Monday,0,0,1,28.585088,77.192926,2,0.308,Low,0,Confirmed
DEL-FIR-2018-117141,2018,South-West,Delhi Cantt,Vasant Vihar Basant Lok Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2018-04-23,20,15,Monday,0,0,1,28.555771,77.16121,4,0.475,Medium,0,Confirmed
DEL-FIR-2022-117142,2022,Shahdara,Krishna Nagar,Gandhi Nagar Textile Wholesale Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2022-08-15,6,10,Monday,0,0,0,28.663092,77.268328,3,0.462,Medium,0,Confirmed
DEL-FIR-2024-117143,2024,Shahdara,Krishna Nagar,Vivek Vihar Block B,Residential Gated Colony,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2024-07-24,3,27,Wednesday,0,1,0,28.664135,77.306539,4,0.565,Medium,0,Confirmed
DEL-FIR-2017-117144,2017,South-West,Vasant Kunj,RK Puram Sector 4 Complex,Residential Gated Colony,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2017-05-31,18,31,Wednesday,0,0,1,28.569061,77.183107,4,0.526,Medium,0,Confirmed
DEL-FIR-2018-117147,2018,South,Mehrauli,Hauz Khas Metro Station Interchange,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2018-09-25,21,9,Tuesday,0,0,0,28.544682,77.205042,4,0.571,Medium,0,Confirmed
DEL-FIR-2020-117149,2020,North-East,Gokulpuri,Bhajanpura Wazirabad Road Intersection,Street & Public Roadways,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2020-10-01,1,50,Thursday,0,1,0,28.700324,77.261975,4,0.622,Medium,0,Confirmed
DEL-FIR-2024-117150,2024,Central,Chandni Chowk,Chandni Chowk Main Street,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2024-12-17,8,59,Tuesday,0,0,1,28.656685,77.23055,3,0.548,Medium,0,Confirmed
DEL-FIR-2016-117153,2016,South-East,Nehru Place,Kalkaji Mandir Metro Hub,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2016-12-19,8,22,Monday,0,0,1,28.550082,77.259147,2,0.453,Medium,0,Confirmed
DEL-FIR-2022-117154,2022,South-East,Sarita Vihar,Lajpat Nagar Central Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2022-06-21,14,51,Tuesday,0,0,0,28.570215,77.246711,4,0.57,Medium,0,Confirmed
DEL-FIR-2017-117155,2017,Dwarka,Dwarka Sector 10,Najafgarh Road Trunk Highway,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2017-05-10,4,43,Wednesday,0,1,0,28.616396,77.03131,3,0.612,Medium,0,Confirmed
DEL-FIR-2026-117157,2026,North,Timarpur,Kamla Nagar Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2026-05-05,16,52,Tuesday,0,0,0,28.681401,77.20411,3,0.469,Medium,0,Confirmed
DEL-FIR-2016-117158,2016,South,Saket,Malviya Nagar Shivalik Colony,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2016-08-01,13,33,Monday,0,0,0,28.532796,77.211398,3,0.373,Low,0,Confirmed
DEL-FIR-2016-117159,2016,East,Mayur Vihar 1,Preet Vihar Commercial Complex,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2016-07-16,20,26,Saturday,1,0,1,28.64147,77.295306,4,0.683,High,1,Confirmed
DEL-FIR-2015-117160,2015,South-West,Vasant Vihar,RK Puram Sector 4 Complex,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2015-01-04,6,3,Sunday,1,0,0,28.565001,77.190092,3,0.535,Medium,0,Confirmed
DEL-FIR-2021-117162,2021,North-East,Jafrabad,Seelampur Metro & Market Chowk,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2021-08-01,2,58,Sunday,1,1,0,28.669147,77.269526,4,0.775,High,1,Confirmed
DEL-FIR-2015-117165,2015,South-East,Nehru Place,Nehru Place IT & Electronics Complex,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2015-06-06,22,38,Saturday,1,1,0,28.551213,77.253502,3,0.817,High,1,Confirmed
DEL-FIR-2017-117166,2017,East,Mayur Vihar 1,Preet Vihar Commercial Complex,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2017-03-21,21,52,Tuesday,0,0,0,28.638921,77.296611,3,0.497,Medium,0,Confirmed
DEL-FIR-2023-117167,2023,South-East,Nehru Place,Kalkaji Mandir Metro Hub,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2023-09-24,21,41,Sunday,1,0,0,28.548689,77.258445,3,0.661,High,1,Confirmed
DEL-FIR-2020-117168,2020,East,Kalyanpuri,Laxmi Nagar Vikas Marg Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2020-09-13,14,56,Sunday,1,0,0,28.633924,77.277502,4,0.628,Medium,0,Confirmed
DEL-FIR-2017-117169,2017,North-East,Gokulpuri,Jafrabad Main Road,Street & Public Roadways,Street Robbery / Mugging,IPC 392/394 (BNS 309),2017-02-25,16,19,Saturday,1,0,0,28.680566,77.272409,4,0.669,High,1,Confirmed
DEL-FIR-2021-117170,2021,West,Tilak Nagar,Tilak Nagar Metro Station,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2021-09-19,16,53,Sunday,1,0,0,28.63415,77.100078,4,0.647,Medium,0,Confirmed
DEL-FIR-2023-117171,2023,South-East,Kalkaji,Okhla Phase 3 Industrial Estate,Industrial & Warehouse Estates,Motor Vehicle Theft,IPC 379 (BNS 303),2023-11-28,22,6,Tuesday,0,1,0,28.536431,77.270466,3,0.743,High,1,Confirmed
DEL-FIR-2017-117175,2017,North-West,Netaji Subhash Place,Wazirpur Industrial Area,Industrial & Warehouse Estates,Motor Vehicle Theft,IPC 379 (BNS 303),2017-10-23,22,6,Monday,0,1,0,28.695499,77.170211,3,0.675,High,1,Confirmed
DEL-FIR-2020-117177,2020,Outer,Mianwali Nagar,Sultanpuri C-Block Market,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2020-06-08,8,44,Monday,0,0,1,28.705314,77.076464,2,0.443,Medium,0,Confirmed
DEL-FIR-2023-117178,2023,South-East,Kalkaji,Okhla Phase 3 Industrial Estate,Industrial & Warehouse Estates,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2023-12-01,9,38,Friday,0,0,1,28.535878,77.273059,3,0.436,Medium,0,Confirmed
DEL-FIR-2025-117181,2025,South-West,Delhi Cantt,Vasant Vihar Basant Lok Market,Commercial & Retail Market,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2025-05-01,23,14,Thursday,0,1,0,28.55496,77.162843,3,0.597,Medium,0,Confirmed
DEL-FIR-2017-117182,2017,South-West,Delhi Cantt,RK Puram Sector 4 Complex,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2017-05-11,18,42,Thursday,0,0,1,28.563542,77.191616,3,0.404,Low,0,Confirmed
DEL-FIR-2019-117183,2019,South,Malviya Nagar,Mehrauli Archaeological Park Perimeter,Parks & Isolated Environs,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2019-02-25,8,43,Monday,0,0,1,28.521658,77.18477,3,0.484,Medium,0,Confirmed
DEL-FIR-2024-117185,2024,Shahdara,Vivek Vihar,Shahdara Railway Station Chauraha,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2024-01-03,2,59,Wednesday,0,1,0,28.674445,77.289932,4,0.652,High,1,Confirmed
DEL-FIR-2019-117186,2019,South-East,Nehru Place,Kalkaji Mandir Metro Hub,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2019-04-11,22,1,Thursday,0,1,0,28.545645,77.255509,3,0.564,Medium,0,Confirmed
DEL-FIR-2021-117187,2021,East,Pandav Nagar,Preet Vihar Commercial Complex,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2021-09-12,21,12,Sunday,1,0,0,28.639574,77.298716,3,0.569,Medium,0,Confirmed
DEL-FIR-2023-117190,2023,North-East,Khajuri Khas,Seelampur Metro & Market Chowk,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2023-05-10,0,49,Wednesday,0,1,0,28.666365,77.267629,3,0.623,Medium,0,Confirmed
DEL-FIR-2018-117191,2018,South-East,Kalkaji,Nehru Place IT & Electronics Complex,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2018-12-19,12,1,Wednesday,0,0,0,28.549514,77.253248,3,0.563,Medium,0,Confirmed
DEL-FIR-2026-117192,2026,Shahdara,Farsh Bazar,Krishna Nagar Lal Quarter Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2026-05-28,21,44,Thursday,0,0,0,28.656572,77.285232,4,0.649,Medium,0,Confirmed
DEL-FIR-2025-117193,2025,South-East,Lajpat Nagar,Lajpat Nagar Central Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-01-31,14,2,Friday,0,0,0,28.572741,77.245399,4,0.601,Medium,0,Confirmed
DEL-FIR-2016-117194,2016,West,Patel Nagar,Mayapuri Industrial Area Phase 2,Industrial & Warehouse Estates,Street Robbery / Mugging,IPC 392/394 (BNS 309),2016-12-10,5,35,Saturday,1,1,0,28.63555,77.138104,4,0.801,High,1,Confirmed
DEL-FIR-2022-117196,2022,Shahdara,Anand Vihar,Krishna Nagar Lal Quarter Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2022-08-01,13,18,Monday,0,0,0,28.654662,77.282146,4,0.597,Medium,0,Confirmed
DEL-FIR-2026-117197,2026,North,Timarpur,Kashmere Gate ISBT & Metro,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2026-06-13,3,20,Saturday,1,1,0,28.666198,77.22796,2,0.658,High,1,Confirmed
DEL-FIR-2020-117199,2020,North-West,Ashok Vihar,Shalimar Bagh Club Road,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2020-07-10,7,9,Friday,0,0,0,28.719925,77.158313,3,0.451,Medium,0,Confirmed
DEL-FIR-2018-117200,2018,South,Greater Kailash,Saket Select Citywalk Environs,Commercial & Retail Market,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2018-05-18,2,55,Friday,0,1,0,28.528535,77.218441,3,0.689,High,1,Confirmed
DEL-FIR-2024-117201,2024,Outer,Mangolpuri,Sultanpuri C-Block Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2024-11-25,18,53,Monday,0,0,1,28.701275,77.078887,3,0.53,Medium,0,Confirmed
DEL-FIR-2017-117203,2017,South,Hauz Khas,Malviya Nagar Shivalik Colony,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2017-07-23,14,30,Sunday,1,0,0,28.52619,77.206321,3,0.524,Medium,0,Confirmed
DEL-FIR-2025-117204,2025,New Delhi,Mandir Marg,Connaught Place Inner Circle,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-10-20,9,28,Monday,0,0,1,28.634932,77.221007,4,0.565,Medium,0,Confirmed
DEL-FIR-2016-117205,2016,East,Preet Vihar,Preet Vihar Commercial Complex,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2016-03-11,17,23,Friday,0,0,1,28.643719,77.294542,3,0.422,Medium,0,Confirmed
DEL-FIR-2017-117206,2017,Outer,Mangolpuri,Paschim Vihar Jwala Heri Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2017-04-05,3,19,Wednesday,0,1,0,28.674694,77.113128,4,0.713,High,1,Confirmed
DEL-FIR-2024-117208,2024,Outer-North,Narela,Bawana Industrial Estate Sector 3,Industrial & Warehouse Estates,Motor Vehicle Theft,IPC 379 (BNS 303),2024-10-31,4,2,Thursday,0,1,0,28.802299,77.043657,3,0.641,Medium,0,Confirmed
DEL-FIR-2025-117209,2025,South-East,Okhla,Okhla Phase 3 Industrial Estate,Industrial & Warehouse Estates,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-11-27,21,44,Thursday,0,0,0,28.528764,77.271691,3,0.525,Medium,0,Confirmed
DEL-FIR-2023-117210,2023,New Delhi,Connaught Place,Chanakyapuri Diplomatic Enclave,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2023-11-02,11,48,Thursday,0,0,0,28.592847,77.193271,3,0.435,Medium,0,Confirmed
DEL-FIR-2018-117211,2018,West,Punjabi Bagh,Janakpuri District Centre,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2018-11-02,16,28,Friday,0,0,0,28.627864,77.084946,2,0.432,Medium,0,Confirmed
DEL-FIR-2016-117212,2016,Dwarka,Uttam Nagar,Dwarka Sector 10 District Court & Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2016-05-14,17,11,Saturday,1,0,1,28.579201,77.058055,3,0.674,High,1,Confirmed
DEL-FIR-2026-117214,2026,North,Maurice Nagar,Sadar Bazar Wholesale Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2026-03-13,13,39,Friday,0,0,0,28.65192,77.211534,4,0.595,Medium,0,Confirmed
DEL-FIR-2023-117215,2023,Central,Daryaganj,Paharganj Hotel & Station Corridor,Transit & Metro Hub,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2023-01-29,5,5,Sunday,1,1,0,28.644737,77.215992,3,0.75,High,1,Confirmed
DEL-FIR-2022-117216,2022,Dwarka,Dwarka Sector 10,Dwarka Sector 10 District Court & Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2022-10-20,13,4,Thursday,0,0,0,28.579586,77.054374,4,0.55,Medium,0,Confirmed
DEL-FIR-2025-117217,2025,Central,Chandni Chowk,Paharganj Hotel & Station Corridor,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-01-09,23,50,Thursday,0,1,0,28.643219,77.212314,3,0.682,High,1,Confirmed
DEL-FIR-2022-117220,2022,North-East,Khajuri Khas,Jafrabad Main Road,Street & Public Roadways,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2022-06-04,20,6,Saturday,1,0,1,28.680897,77.268127,4,0.61,Medium,0,Confirmed
DEL-FIR-2021-117221,2021,South,Greater Kailash,Saket Select Citywalk Environs,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2021-06-25,12,51,Friday,0,0,0,28.530124,77.217292,2,0.371,Low,0,Confirmed
DEL-FIR-2024-117224,2024,South-West,Vasant Kunj,Dhaula Kuan Underpass Intersection,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2024-04-02,22,5,Tuesday,0,1,0,28.593412,77.1593,3,0.547,Medium,0,Confirmed
DEL-FIR-2019-117225,2019,South,Greater Kailash,Malviya Nagar Shivalik Colony,Residential Gated Colony,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2019-01-19,17,54,Saturday,1,0,1,28.538696,77.21,2,0.435,Medium,0,Confirmed
DEL-FIR-2019-117227,2019,New Delhi,Chanakyapuri,Rajiv Chowk Metro Interchange,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2019-05-04,11,55,Saturday,1,0,0,28.632618,77.216563,3,0.605,Medium,0,Confirmed
DEL-FIR-2016-117228,2016,North,Timarpur,Kashmere Gate ISBT & Metro,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2016-07-14,1,12,Thursday,0,1,0,28.66811,77.227424,3,0.673,High,1,Confirmed
DEL-FIR-2019-117230,2019,South,Saket,Hauz Khas Metro Station Interchange,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2019-10-20,20,8,Sunday,1,0,1,28.542225,77.204002,3,0.62,Medium,0,Confirmed
DEL-FIR-2024-117231,2024,North-West,Bharat Nagar,Model Town 2 Gujranwala Town,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2024-06-20,0,49,Thursday,0,1,0,28.701619,77.188876,3,0.59,Medium,0,Confirmed
DEL-FIR-2019-117232,2019,Dwarka,Uttam Nagar,Dwarka Sector 10 District Court & Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2019-09-13,21,29,Friday,0,0,0,28.580384,77.058157,4,0.497,Medium,0,Confirmed
DEL-FIR-2024-117233,2024,Shahdara,Farsh Bazar,Anand Vihar ISBT & Railway Terminal,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2024-06-26,17,29,Wednesday,0,0,1,28.647229,77.318477,3,0.413,Low,0,Confirmed
DEL-FIR-2025-117235,2025,South,Saket,Hauz Khas Metro Station Interchange,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-12-26,19,30,Friday,0,0,1,28.542523,77.208871,3,0.389,Low,0,Confirmed
DEL-FIR-2022-117236,2022,West,Janakpuri,Janakpuri District Centre,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2022-11-10,22,47,Thursday,0,1,0,28.632303,77.08162,3,0.703,High,1,Confirmed
DEL-FIR-2022-117237,2022,South-East,Sarita Vihar,Nehru Place IT & Electronics Complex,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2022-12-12,23,54,Monday,0,1,0,28.546136,77.252375,3,0.536,Medium,0,Confirmed
DEL-FIR-2017-117238,2017,North,Timarpur,Civil Lines Rajpur Road,Residential Gated Colony,Street Robbery / Mugging,IPC 392/394 (BNS 309),2017-10-31,22,44,Tuesday,0,1,0,28.681706,77.217497,4,0.595,Medium,0,Confirmed
DEL-FIR-2024-117239,2024,Outer-North,Bawana,GT Karnal Road Singhu Border Stretch,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2024-04-02,12,49,Tuesday,0,0,0,28.873834,77.126957,3,0.419,Low,0,Confirmed
DEL-FIR-2023-117240,2023,East,Kalyanpuri,Mayur Vihar Phase 1 Pocket 1,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2023-04-23,21,46,Sunday,1,0,0,28.60451,77.296228,3,0.476,Medium,0,Confirmed
DEL-FIR-2024-117242,2024,New Delhi,Chanakyapuri,Barakhamba Road ATM Cluster,Bank & ATM Premises,Street Robbery / Mugging,IPC 392/394 (BNS 309),2024-06-28,21,38,Friday,0,0,0,28.632401,77.225594,4,0.507,Medium,0,Confirmed
DEL-FIR-2016-117244,2016,North-West,Model Town,Netaji Subhash Place Commercial Hub,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2016-03-15,6,4,Tuesday,0,0,0,28.692321,77.152429,3,0.422,Medium,0,Confirmed
DEL-FIR-2019-117245,2019,Dwarka,Dwarka South,Uttam Nagar East Metro Chowk,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2019-06-13,18,55,Thursday,0,0,1,28.620209,77.063035,2,0.362,Low,0,Confirmed
DEL-FIR-2018-117246,2018,South,Malviya Nagar,Malviya Nagar Shivalik Colony,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2018-04-29,3,48,Sunday,1,1,0,28.537881,77.203942,3,0.703,High,1,Confirmed
