record_id,district,police_station,landmark_premise,premises_type,crime_category,statutory_ipc,date,hour,minute,day_of_week,is_weekend,is_night,is_rush_hour,latitude,longitude,severity_score,risk_index,risk_level,is_high_risk,confirmation_status
DEL-FIR-2025-106480,North-West,Netaji Subhash Place,Model Town 2 Gujranwala Town,Residential Gated Colony,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-03-25,10,14,Tuesday,0,0,1,28.712895,77.191347,2,0.372,Low,0,Confirmed
DEL-FIR-2025-106481,Outer-North,Samaypur Badli,Shahbad Dairy Area,Residential Gated Colony,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-07-18,8,9,Friday,0,0,1,28.757712,77.111074,2,0.369,Low,0,Pending Investigation
DEL-FIR-2025-106482,North-East,Seelampur,Gokulpuri Tyre Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-07-20,23,46,Sunday,1,1,0,28.701699,77.278867,3,0.811,High,1,Confirmed
DEL-FIR-2025-106483,Rohini,South Rohini,Begumpur Main Chowk,Street & Public Roadways,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-09-30,0,9,Tuesday,0,1,0,28.728631,77.07921,4,0.666,High,1,Confirmed
DEL-FIR-2025-106484,Shahdara,Krishna Nagar,Vivek Vihar Block B,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2025-07-24,22,1,Thursday,0,1,0,28.673552,77.305774,3,0.536,Medium,0,Confirmed
DEL-FIR-2025-106485,North-East,Jafrabad,Bhajanpura Wazirabad Road Intersection,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2025-01-17,23,12,Friday,0,1,0,28.700394,77.261448,3,0.586,Medium,0,Confirmed
DEL-FIR-2025-106486,Shahdara,Anand Vihar,Vivek Vihar Block B,Residential Gated Colony,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2025-04-30,3,27,Wednesday,0,1,0,,,3,0.548,Medium,0,Confirmed
DEL-FIR-2025-106487,East,Kalyanpuri,Preet Vihar Commercial Complex,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-12-04,0,2,Thursday,0,1,0,28.641908,77.296386,2,0.604,Medium,0,Pending Investigation
DEL-FIR-2025-106488,South-West,Vasant Vihar,Mahipalpur Highway Hotel Corridor,Street & Public Roadways,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-08-15,1,56,Friday,0,1,0,28.541361,77.129398,4,0.691,High,1,Confirmed
DEL-FIR-2025-106489,Dwarka,Dwarka South,Dwarka Sector 6 Commercial Pocket,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-05-15,20,3,Thursday,0,0,1,28.593964,77.070744,4,0.609,Medium,0,Confirmed
DEL-FIR-2025-106490,South-West,Vasant Kunj,Vasant Vihar Basant Lok Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-06-01,5,56,Sunday,1,1,0,28.553891,77.161444,4,0.75,High,1,Confirmed
DEL-FIR-2025-106491,South-East,Kalkaji,Nehru Place IT & Electronics Complex,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-01-04,17,16,Saturday,1,0,1,28.550175,77.252484,3,0.6,Medium,0,Confirmed
DEL-FIR-2025-106492,Outer-North,Alipur,Shahbad Dairy Area,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2025-02-09,0,54,Sunday,1,1,0,28.758408,77.111086,3,0.652,High,1,Confirmed
DEL-FIR-2025-106493,Dwarka,Dwarka Sector 23,Najafgarh Road Trunk Highway,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-08-22,22,12,Friday,0,1,0,28.618044,77.02632,3,0.552,Medium,0,Confirmed
DEL-FIR-2025-106494,East,Kalyanpuri,Laxmi Nagar Vikas Marg Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-12-24,1,19,Wednesday,0,1,0,28.62636,77.276907,4,0.775,High,1,Confirmed
DEL-FIR-2025-106495,South,Hauz Khas,Saket Select Citywalk Environs,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-08-30,18,19,Saturday,1,0,1,28.529638,77.216986,4,0.685,High,1,Confirmed
DEL-FIR-2025-106496,South-East,Kalkaji,Nehru Place IT & Electronics Complex,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-09-14,5,49,Sunday,1,1,0,28.547393,77.252796,4,0.979,High,1,Confirmed
DEL-FIR-2025-106497,West,Tilak Nagar,Tilak Nagar Metro Station,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-08-16,23,49,Saturday,1,1,0,28.640476,77.096613,3,0.761,High,1,Confirmed
DEL-FIR-2025-106498,West,Patel Nagar,Tilak Nagar Metro Station,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-02-21,3,28,Friday,0,1,0,28.63439,77.094773,3,0.671,High,1,Confirmed
DEL-FIR-2025-106499,Central,Karol Bagh,Karol Bagh Gaffar Market,Commercial & Retail Market,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2025-07-10,11,37,Thursday,0,0,0,28.65072,77.192288,3,0.581,Medium,0,False Alarm / Dismissed
DEL-FIR-2025-106500,Central,Karol Bagh,Chandni Chowk Main Street,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-03-25,1,35,Tuesday,0,1,0,28.656865,77.230203,3,0.568,Medium,0,Confirmed
DEL-FIR-2025-106501,South-East,Nehru Place,Lajpat Nagar Central Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-01-14,4,5,Tuesday,0,1,0,28.569195,77.241013,3,0.632,Medium,0,Confirmed
DEL-FIR-2025-106502,Outer-North,Shahbad Daulatpur,Shahbad Dairy Area,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-12-08,19,36,Monday,0,0,1,28.757919,77.11406,3,0.392,Low,0,Confirmed
DEL-FIR-2025-106503,New Delhi,Connaught Place,Connaught Place Inner Circle,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-08-21,20,41,Thursday,0,0,1,28.630546,77.215068,4,0.523,Medium,0,Pending Investigation
DEL-FIR-2025-106504,Shahdara,Anand Vihar,Shahdara Railway Station Chauraha,Transit & Metro Hub,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2025-02-19,18,27,Wednesday,0,0,1,28.67273,77.286774,3,0.537,Medium,0,False Alarm / Dismissed
DEL-FIR-2025-106505,South-East,Nehru Place,Lajpat Nagar Central Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-03-30,1,4,Sunday,1,1,0,28.568489,77.244421,4,0.785,High,1,Confirmed
DEL-FIR-2025-106506,Rohini,South Rohini,Prashant Vihar Institutional Area,Bank & ATM Premises,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-01-13,8,32,Monday,0,0,1,29.852618,75.776099,2,0.338,Low,0,Confirmed
DEL-FIR-2025-106507,North-East,Khajuri Khas,Gokulpuri Tyre Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-03-25,3,18,Tuesday,0,1,0,28.702683,77.280376,3,0.738,High,1,Confirmed
DEL-FIR-2025-106508,South-East,Lajpat Nagar,Kalkaji Mandir Metro Hub,Transit & Metro Hub,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2025-06-13,21,40,Friday,0,0,0,28.549994,77.262598,3,0.566,Medium,0,Pending Investigation
DEL-FIR-2025-106509,West,Tilak Nagar,Tilak Nagar Metro Station,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-12-24,1,30,Wednesday,0,1,0,28.640169,77.094186,4,0.762,High,1,Confirmed
DEL-FIR-2025-106510,North,Kashmere Gate,Delhi University North Campus Arts Faculty,Educational & Campus Environs,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-09-18,23,1,Thursday,0,1,0,28.687657,77.202825,4,0.72,High,1,Pending Investigation
DEL-FIR-2025-106511,South,Malviya Nagar,Saket Select Citywalk Environs,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-08-14,21,37,Thursday,0,0,0,28.527752,77.215814,4,0.562,Medium,0,Unconfirmed / Unverified Tip
DEL-FIR-2025-106512,New Delhi,Chanakyapuri,Barakhamba Road ATM Cluster,Bank & ATM Premises,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-09-20,22,12,Saturday,1,1,0,28.626213,77.221572,4,0.734,High,1,Confirmed
DEL-FIR-2025-106513,Shahdara,Farsh Bazar,Shahdara Railway Station Chauraha,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-01-01,19,17,Wednesday,0,0,1,28.677462,77.288667,3,0.585,Medium,0,Unconfirmed / Unverified Tip
DEL-FIR-2025-106514,Rohini,Begumpur,Prashant Vihar Institutional Area,Bank & ATM Premises,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-05-22,17,58,Thursday,0,0,1,28.713161,77.136009,4,0.532,Medium,0,Confirmed
DEL-FIR-2025-106515,East,Kalyanpuri,Mayur Vihar Phase 1 Pocket 1,Residential Gated Colony,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-02-11,4,20,Tuesday,0,1,0,28.608064,77.301002,4,0.673,High,1,Confirmed
DEL-FIR-2025-106516,East,Preet Vihar,Kalyanpuri Bus Terminal Environs,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-08-09,4,48,Saturday,1,1,0,28.615671,77.315593,3,0.792,High,1,Confirmed
DEL-FIR-2025-106517,North-East,Bhajanpura,Bhajanpura Wazirabad Road Intersection,Street & Public Roadways,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-01-08,14,1,Wednesday,0,0,0,28.700461,77.263236,4,0.464,Medium,0,Confirmed
DEL-FIR-2025-106518,North-West,Netaji Subhash Place,Wazirpur Industrial Area,Industrial & Warehouse Estates,Motor Vehicle Theft,IPC 379 (BNS 303),2025-03-13,4,35,Thursday,0,1,0,28.695245,77.164899,3,0.558,Medium,0,Confirmed
DEL-FIR-2025-106519,East,Preet Vihar,Mayur Vihar Phase 1 Pocket 1,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-03-03,18,10,Monday,0,0,1,28.611122,77.283379,3,0.382,Low,0,Confirmed
DEL-FIR-2025-106520,West,Rajouri Garden,Mayapuri Industrial Area Phase 2,Industrial & Warehouse Estates,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-04-22,17,52,Tuesday,0,0,1,28.633469,77.134436,3,0.34,Low,0,Confirmed
DEL-FIR-2025-106521,Shahdara,Vivek Vihar,Gandhi Nagar Textile Wholesale Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-03-12,19,16,Wednesday,0,0,1,28.661754,77.265623,3,0.559,Medium,0,Confirmed
DEL-FIR-2025-106522,Outer-North,Narela,GT Karnal Road Singhu Border Stretch,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2025-02-11,3,42,Tuesday,0,1,0,28.876661,77.125794,3,0.565,Medium,0,Confirmed
DEL-FIR-2025-106523,East,Mayur Vihar 1,Kalyanpuri Bus Terminal Environs,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-04-20,21,10,Sunday,1,0,0,28.619488,77.315074,4,0.661,High,1,Confirmed
DEL-FIR-2025-106524,North,Timarpur,Kamla Nagar Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-11-05,12,7,Wednesday,0,0,0,28.6823,77.203588,3,0.464,Medium,0,Confirmed
DEL-FIR-2025-106525,New Delhi,Connaught Place,Barakhamba Road ATM Cluster,Bank & ATM Premises,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-02-26,21,59,Wednesday,0,0,0,28.630492,77.228171,4,0.53,Medium,0,Confirmed
DEL-FIR-2025-106526,Outer-North,Bawana,Samaypur Badli Metro & Railway Hub,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-06-04,22,22,Wednesday,0,1,0,28.74774,77.142321,3,0.606,Medium,0,Confirmed
DEL-FIR-2025-106527,North-West,Netaji Subhash Place,Netaji Subhash Place Commercial Hub,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-12-15,19,58,Monday,0,0,1,28.690756,77.152689,2,0.47,Medium,0,Confirmed
DEL-FIR-2025-106528,North-East,Gokulpuri,Gokulpuri Tyre Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-12-16,19,39,Tuesday,0,0,1,28.709,77.283115,3,0.444,Medium,0,Pending Investigation
DEL-FIR-2025-106529,South,Malviya Nagar,Mehrauli Archaeological Park Perimeter,Parks & Isolated Environs,Motor Vehicle Theft,IPC 379 (BNS 303),2025-09-26,20,3,Friday,0,0,1,28.522465,77.189557,3,0.422,Medium,0,Confirmed
DEL-FIR-2025-106530,Outer,Sultanpuri,Sultanpuri C-Block Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-12-04,17,25,Thursday,0,0,1,28.705095,77.076079,3,0.581,Medium,0,Confirmed
DEL-FIR-2025-106531,Rohini,Rohini Sector 18,Prashant Vihar Institutional Area,Bank & ATM Premises,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-12-07,2,27,Sunday,1,1,0,28.712274,77.133028,4,0.695,High,1,Confirmed
DEL-FIR-2025-106532,Rohini,Kanjhawala,Rohini Sector 3 Japanese Park Perimeter,Parks & Isolated Environs,Motor Vehicle Theft,IPC 379 (BNS 303),2025-06-12,2,46,Thursday,0,1,0,28.718662,77.118095,3,0.677,High,1,Confirmed
DEL-FIR-2025-106533,South,Saket,Malviya Nagar Shivalik Colony,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2025-04-05,2,2,Saturday,1,1,0,28.538188,77.207942,3,0.638,Medium,0,Confirmed
DEL-FIR-2025-106534,Shahdara,Gandhi Nagar,Shahdara Railway Station Chauraha,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-05-29,23,38,Thursday,0,1,0,28.67368,77.288899,4,0.726,High,1,Confirmed
DEL-FIR-2025-106535,North-East,Jafrabad,Seelampur Metro & Market Chowk,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-03-20,16,7,Thursday,0,0,0,28.669027,77.265521,3,0.534,Medium,0,Confirmed
DEL-FIR-2025-106536,North-West,Ashok Vihar,Wazirpur Industrial Area,Industrial & Warehouse Estates,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-11-11,21,51,Tuesday,0,0,0,28.697259,77.166316,3,0.415,Low,0,Confirmed
DEL-FIR-2025-106537,East,Kalyanpuri,Preet Vihar Commercial Complex,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-05-06,1,45,Tuesday,0,1,0,28.641754,77.295258,3,0.674,High,1,Pending Investigation
DEL-FIR-2025-106538,New Delhi,Mandir Marg,Connaught Place Inner Circle,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-02-27,0,4,Thursday,0,1,0,28.633596,77.219745,2,0.587,Medium,0,Confirmed
DEL-FIR-2025-106539,South-West,RK Puram,Dhaula Kuan Underpass Intersection,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2025-02-27,23,23,Thursday,0,1,0,28.590361,77.160462,3,0.515,Medium,0,Confirmed
DEL-FIR-2025-106540,Shahdara,Gandhi Nagar,Krishna Nagar Lal Quarter Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-09-18,2,50,Thursday,0,1,0,30.592962,76.423794,3,0.685,High,1,Confirmed
DEL-FIR-2025-106541,Shahdara,Krishna Nagar,Vivek Vihar Block B,Residential Gated Colony,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-09-21,14,45,Sunday,1,0,0,,,4,0.613,Medium,0,Confirmed
DEL-FIR-2025-106542,North,Maurice Nagar,Sadar Bazar Wholesale Market,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-01-01,18,46,Wednesday,0,0,1,,,2,0.378,Low,0,False Alarm / Dismissed
DEL-FIR-2025-106543,South,Malviya Nagar,Saket Select Citywalk Environs,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-06-13,17,49,Friday,0,0,1,28.529216,77.218348,3,0.6,Medium,0,Confirmed
DEL-FIR-2025-106544,New Delhi,Tilak Marg,Rajiv Chowk Metro Interchange,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-01-06,2,32,Monday,0,1,0,28.634633,77.220069,4,0.719,High,1,Confirmed
DEL-FIR-2025-106545,South,Saket,Hauz Khas Village Social Hub,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-12-31,23,59,Wednesday,0,1,0,28.55711,77.194435,3,0.669,High,1,Confirmed
DEL-FIR-2025-106546,New Delhi,Tilak Marg,Khan Market,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-02-25,18,34,Tuesday,0,0,1,28.600497,77.225114,2,0.424,Medium,0,Confirmed
DEL-FIR-2025-106547,Shahdara,Farsh Bazar,Krishna Nagar Lal Quarter Market,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-12-22,9,8,Monday,0,0,1,28.654774,77.280666,2,0.44,Medium,0,Confirmed
DEL-FIR-2025-106548,Outer,Mianwali Nagar,Paschim Vihar Jwala Heri Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-12-25,21,15,Thursday,0,0,0,28.677391,77.108975,3,0.466,Medium,0,Confirmed
DEL-FIR-2025-106549,West,Patel Nagar,Janakpuri District Centre,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-05-22,18,1,Thursday,0,0,1,28.625633,77.082831,3,0.474,Medium,0,Unconfirmed / Unverified Tip
DEL-FIR-2025-106550,Rohini,Prashant Vihar,Rithala Metro Terminal,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-07-18,17,4,Friday,0,0,1,28.721701,77.107728,2,0.446,Medium,0,Confirmed
DEL-FIR-2025-106551,North-East,Jafrabad,Gokulpuri Tyre Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-12-24,3,24,Wednesday,0,1,0,28.703072,77.281826,3,0.647,Medium,0,Confirmed
DEL-FIR-2025-106552,West,Janakpuri,Punjabi Bagh Club Road,Street & Public Roadways,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-06-29,20,34,Sunday,1,0,1,28.666383,77.124547,4,0.476,Medium,0,Confirmed
DEL-FIR-2025-106553,South-East,Sarita Vihar,Lajpat Nagar Central Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-08-24,22,56,Sunday,1,1,0,28.567338,77.246339,4,0.869,High,1,Confirmed
DEL-FIR-2025-106554,Rohini,Kanjhawala,Rohini Sector 18 Metro & DDA Market,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-04-25,0,11,Friday,0,1,0,28.741455,77.130532,3,0.702,High,1,Confirmed
DEL-FIR-2025-106555,Shahdara,Vivek Vihar,Vivek Vihar Block B,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2025-02-28,11,10,Friday,0,0,0,28.670523,77.3183,3,0.366,Low,0,Confirmed
DEL-FIR-2025-106556,North,Civil Lines,Civil Lines Rajpur Road,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-04-24,22,17,Thursday,0,1,0,28.6708,77.218255,3,0.491,Medium,0,Confirmed
DEL-FIR-2025-106557,West,Patel Nagar,Janakpuri District Centre,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-10-26,19,50,Sunday,1,0,1,28.626814,77.081241,3,0.567,Medium,0,Confirmed
DEL-FIR-2025-106558,North-West,Bharat Nagar,Netaji Subhash Place Commercial Hub,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-04-07,22,22,Monday,0,1,0,28.684194,77.154314,3,0.568,Medium,0,Confirmed
DEL-FIR-2025-106559,West,Tilak Nagar,Punjabi Bagh Club Road,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2025-07-15,1,39,Tuesday,0,1,0,28.6695,77.127079,3,0.671,High,1,Confirmed
DEL-FIR-2025-106560,Shahdara,Krishna Nagar,Shahdara Railway Station Chauraha,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-08-07,23,6,Thursday,0,1,0,28.675994,77.288991,4,0.697,High,1,Confirmed
DEL-FIR-2025-106561,West,Patel Nagar,Janakpuri District Centre,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-04-09,20,30,Wednesday,0,0,1,,,3,0.512,Medium,0,Confirmed
DEL-FIR-2025-106562,South,Hauz Khas,Hauz Khas Metro Station Interchange,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-01-07,2,5,Tuesday,0,1,0,28.542694,77.205199,2,0.59,Medium,0,Confirmed
DEL-FIR-2025-106563,Shahdara,Farsh Bazar,Vivek Vihar Block B,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-03-22,16,53,Saturday,1,0,0,28.671758,77.31383,3,0.522,Medium,0,Confirmed
DEL-FIR-2025-106564,East,Laxmi Nagar,Mayur Vihar Phase 1 Pocket 1,Residential Gated Colony,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-04-17,14,3,Thursday,0,0,0,28.609949,77.295436,4,0.462,Medium,0,Unconfirmed / Unverified Tip
DEL-FIR-2025-106565,New Delhi,Connaught Place,Barakhamba Road ATM Cluster,Bank & ATM Premises,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-03-24,14,9,Monday,0,0,0,28.629014,77.2215,4,0.456,Medium,0,Confirmed
DEL-FIR-2025-106566,East,Mayur Vihar 1,Mayur Vihar Phase 1 Pocket 1,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2025-05-25,23,18,Sunday,1,1,0,28.606431,77.294443,3,0.667,High,1,Unconfirmed / Unverified Tip
DEL-FIR-2025-106567,North-West,Ashok Vihar,Wazirpur Industrial Area,Industrial & Warehouse Estates,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-08-13,9,18,Wednesday,0,0,1,28.699833,77.167003,4,0.522,Medium,0,Pending Investigation
DEL-FIR-2025-106568,North-West,Ashok Vihar,Netaji Subhash Place Commercial Hub,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-07-18,1,35,Friday,0,1,0,28.692754,77.150689,3,0.656,High,1,Confirmed
DEL-FIR-2025-106569,Shahdara,Vivek Vihar,Krishna Nagar Lal Quarter Market,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-04-22,12,7,Tuesday,0,0,0,28.66116,77.284402,2,0.434,Medium,0,Confirmed
DEL-FIR-2025-106570,Rohini,Prashant Vihar,Prashant Vihar Institutional Area,Bank & ATM Premises,Motor Vehicle Theft,IPC 379 (BNS 303),2025-06-12,2,8,Thursday,0,1,0,28.709205,77.140012,3,0.533,Medium,0,False Alarm / Dismissed
DEL-FIR-2025-106571,Outer-North,Narela,Narela Food Park & Mandi,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-01-15,4,36,Wednesday,0,1,0,28.841664,77.09372,4,0.727,High,1,Confirmed
DEL-FIR-2025-106572,Central,Karol Bagh,Paharganj Hotel & Station Corridor,Transit & Metro Hub,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2026-01-01,6,20,Thursday,0,0,0,28.64267,77.213045,3,0.596,Medium,0,Confirmed
DEL-FIR-2025-106573,West,Rajouri Garden,Tilak Nagar Metro Station,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-03-29,12,10,Saturday,1,0,0,28.637264,77.097684,3,0.611,Medium,0,Confirmed
DEL-FIR-2025-106574,Shahdara,Farsh Bazar,Anand Vihar ISBT & Railway Terminal,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-09-17,18,51,Wednesday,0,0,1,28.648398,77.318061,3,0.49,Medium,0,Pending Investigation
DEL-FIR-2025-106575,North-West,Bharat Nagar,Model Town 2 Gujranwala Town,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-02-20,8,1,Thursday,0,0,1,28.699172,77.195472,3,0.44,Medium,0,Pending Investigation
DEL-FIR-2025-106576,Shahdara,Anand Vihar,Gandhi Nagar Textile Wholesale Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-02-05,17,36,Wednesday,0,0,1,28.661202,77.268879,3,0.484,Medium,0,Confirmed
DEL-FIR-2025-106577,East,Preet Vihar,Laxmi Nagar Vikas Marg Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-08-03,12,42,Sunday,1,0,0,28.631039,77.277754,3,0.573,Medium,0,Confirmed
DEL-FIR-2025-106578,North-West,Model Town,Wazirpur Industrial Area,Industrial & Warehouse Estates,,IPC 379/356 (BNS 304),2025-11-02,15,10,Sunday,1,0,0,28.700378,77.165175,3,0.651,High,1,Confirmed
DEL-FIR-2025-106579,Outer-North,Samaypur Badli,GT Karnal Road Singhu Border Stretch,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-05-13,22,34,Tuesday,0,1,0,28.87989,77.122171,3,0.554,Medium,0,Confirmed
DEL-FIR-2025-106580,East,Pandav Nagar,Laxmi Nagar Vikas Marg Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-02-21,0,54,Friday,0,1,0,28.630685,77.278732,4,0.683,High,1,Confirmed
DEL-FIR-2025-106581,Central,Paharganj,New Delhi Railway Station Gate 2,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-08-07,8,39,Thursday,0,0,1,28.642053,77.220801,3,0.466,Medium,0,Confirmed
DEL-FIR-2025-106582,South-West,Mahipalpur,Mahipalpur Highway Hotel Corridor,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2025-05-29,1,34,Thursday,0,1,0,28.541363,77.127715,3,0.48,Medium,0,Confirmed
DEL-FIR-2025-106583,North-East,Bhajanpura,Jafrabad Main Road,Street & Public Roadways,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-08-25,1,3,Monday,0,1,0,28.682836,77.270396,4,0.634,Medium,0,Confirmed
DEL-FIR-2025-106584,North-West,Bharat Nagar,Wazirpur Industrial Area,Industrial & Warehouse Estates,Motor Vehicle Theft,IPC 379 (BNS 303),2025-12-04,0,30,Thursday,0,1,0,30.872927,75.50449,3,0.6,Medium,0,Confirmed
DEL-FIR-2025-106585,South,Saket,Hauz Khas Village Social Hub,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-07-10,16,10,Thursday,0,0,0,28.552204,77.193433,2,0.481,Medium,0,Confirmed
